107374182998,111669150375,REACHING_DEF,
107374182998,111669150377,REACHING_DEF,
107374182998,111669150376,REACHING_DEF,
107374182998,111669150374,REACHING_DEF,
107374182999,111669150378,REACHING_DEF,
107374182999,111669150379,REACHING_DEF,
107374183000,111669150380,REACHING_DEF,
107374183000,111669150381,REACHING_DEF,
107374183002,111669150382,REACHING_DEF,
107374183004,111669150383,REACHING_DEF,
107374183004,111669150384,REACHING_DEF,
107374183005,111669150385,REACHING_DEF,
107374183006,111669150386,REACHING_DEF,
107374183007,111669150387,REACHING_DEF,
107374183007,111669150388,REACHING_DEF,
107374183008,111669150390,REACHING_DEF,
107374183008,111669150391,REACHING_DEF,
107374183008,111669150389,REACHING_DEF,
107374183009,111669150392,REACHING_DEF,
107374183009,111669150393,REACHING_DEF,
107374183010,111669150394,REACHING_DEF,
